Time,Weather
55:50.1,Normal
55:55.0,Snow
55:57.1,Rain
55:59.0,Wind
56:31.0,Normal
56:33.0,Snow
56:43.0,Rain
56:45.0,Wind
56:49.1,Normal
56:53.0,Snow
56:57.0,Rain
56:58.0,Wind
56:58.0,Normal
57:02.0,Snow
57:10.1,Rain
57:12.0,Snow
57:18.0,Rain
57:25.1,Wind
57:27.1,Normal
57:29.1,Snow
57:45.0,Rain
57:46.1,Wind
57:55.1,Normal
57:58.1,Snow
58:04.1,Rain
58:05.0,Wind
58:08.0,Normal
58:11.0,Snow
58:24.0,Rain
58:35.1,Wind
58:41.0,Normal
58:51.1,Snow
58:53.1,Rain
59:11.1,Wind
59:14.1,Normal
59:15.1,Snow
59:16.1,Rain
59:26.0,Wind
59:35.0,Normal
59:49.0,Snow
59:58.0,Rain
59:59.1,Wind
00:01.0,Normal
00:02.0,Snow
00:07.1,Rain
00:11.1,Wind
00:14.0,Normal
00:17.0,Snow
00:22.0,Rain
00:23.0,Wind
00:28.0,Normal
00:43.0,Snow
00:45.0,Rain
00:49.0,Wind
00:52.0,Normal
00:56.1,Snow
01:15.1,Rain
01:19.0,Snow
01:29.1,Rain
01:35.1,Wind
01:39.0,Normal
01:42.0,Snow
01:54.0,Rain
02:00.1,Wind
02:07.0,Normal
02:10.1,Snow
02:11.0,Rain
02:11.1,Wind
02:11.1,Normal
02:15.0,Snow
02:19.0,Rain
02:27.1,Wind
02:41.1,Normal
02:45.1,Snow
02:46.1,Rain
02:47.0,Wind
02:53.1,Normal
02:57.1,Snow
03:14.0,Rain
03:18.1,Wind
03:30.1,Normal
03:39.0,Snow
03:48.1,Rain
03:52.0,Wind
03:54.0,Normal
03:54.1,Snow
03:57.0,Rain
04:02.0,Wind
04:03.0,Normal
04:05.0,Snow
04:06.0,Rain
04:07.1,Wind
04:09.0,Normal
04:11.0,Snow
04:16.1,Rain
04:17.0,Wind
04:29.0,Normal
04:38.1,Snow
04:45.1,Rain
04:52.1,Snow
05:38.0,Rain
05:39.0,Wind
05:41.1,Normal
05:42.0,Snow
05:44.1,Rain
05:46.0,Wind
05:46.1,Normal
05:52.1,Snow
05:59.1,Rain
06:01.0,Wind
06:03.1,Normal
06:06.0,Snow
06:15.0,Rain
06:18.0,Wind
06:22.1,Normal
06:29.0,Snow
06:33.1,Rain
06:36.1,Wind
06:42.1,Normal
06:47.0,Snow
07:12.0,Rain
07:18.1,Wind
07:20.0,Normal
07:24.0,Snow
07:32.1,Rain
07:51.0,Wind
07:58.0,Normal
08:02.0,Snow
08:03.1,Rain
08:04.0,Wind
08:06.0,Normal
08:09.1,Snow
08:12.0,Rain
08:18.0,Wind
08:19.0,Normal
08:22.0,Snow
08:23.0,Rain
08:39.1,Wind
08:40.0,Normal
08:50.1,Snow
08:52.0,Rain
08:55.1,Snow
08:57.0,Rain
09:07.1,Wind
09:09.1,Normal
09:14.0,Snow
09:15.1,Rain
09:22.1,Wind
09:29.0,Normal
09:30.1,Snow
09:34.1,Rain
09:35.0,Wind
09:43.1,Normal
09:55.0,Snow
09:56.0,Rain
10:02.1,Wind
10:07.1,Normal
10:08.0,Snow
10:12.0,Rain
10:21.1,Wind
10:24.1,Normal
10:39.0,Snow
10:39.1,Rain
10:41.0,Wind
10:44.0,Normal
10:46.0,Snow
10:49.0,Rain
10:51.1,Wind
10:52.0,Normal
10:52.0,Snow
11:07.0,Rain
11:11.1,Wind
11:17.0,Normal
11:26.0,Snow
11:36.1,Rain
11:40.0,Wind
11:43.0,Normal
11:45.0,Snow
11:46.0,Rain
11:48.0,Wind
11:50.1,Normal
11:52.0,Snow
12:16.0,Rain
12:17.0,Snow
12:19.0,Rain
12:21.1,Wind
12:22.0,Normal
12:25.1,Snow
12:26.0,Rain
12:28.0,Wind
12:36.0,Normal
12:40.0,Snow
12:41.0,Rain
12:42.0,Wind
12:43.0,Normal
12:48.0,Snow
12:55.1,Rain
13:24.1,Wind
13:29.0,Normal
13:43.1,Snow
13:44.0,Rain
13:47.1,Wind
13:48.0,Normal
13:50.0,Snow
13:50.0,Rain
13:50.0,Wind
13:53.0,Normal
13:54.1,Snow
13:55.0,Rain
14:01.1,Wind
14:04.0,Normal
14:05.1,Snow
14:13.0,Rain
14:20.0,Wind
14:25.0,Normal
14:48.0,Snow
14:55.1,Rain
14:56.0,Wind
14:58.0,Normal
15:00.1,Snow
15:04.1,Rain
15:08.0,Wind
15:10.0,Normal
15:13.0,Snow
15:14.0,Rain
15:18.1,Snow
15:19.0,Rain
15:19.0,Wind
15:21.0,Normal
15:23.1,Snow
15:25.1,Rain
15:31.1,Wind
15:33.0,Normal
15:33.0,Snow
15:37.1,Rain
15:40.0,Wind
15:46.1,Normal
15:53.0,Snow
16:01.1,Rain
16:02.0,Wind
16:02.0,Normal
16:07.0,Snow
16:09.0,Rain
16:15.0,Wind
16:17.0,Normal
16:21.0,Snow
16:26.0,Rain
16:35.1,Wind
16:40.1,Normal
16:42.1,Snow
17:00.0,Rain
17:02.0,Wind
17:03.0,Normal
17:03.0,Snow
17:03.1,Rain
17:05.0,Wind
17:07.0,Normal
17:09.0,Snow
17:16.0,Rain
17:30.0,Wind
17:32.1,Normal
17:39.0,Snow
17:44.0,Rain
17:51.0,Wind
17:53.1,Normal
17:54.0,Snow
17:56.0,Rain
17:57.0,Snow
18:02.0,Rain
18:02.0,Wind
18:07.1,Normal
18:10.0,Snow
18:11.0,Rain
18:12.0,Wind
18:13.0,Normal
18:18.0,Snow
18:18.0,Rain
18:19.0,Wind
18:19.0,Normal
18:20.0,Snow
18:24.1,Rain
18:28.1,Wind
18:31.0,Normal
18:31.0,Snow
18:33.1,Rain
18:34.0,Wind
18:40.0,Normal
18:48.0,Snow
18:57.1,Rain
19:18.1,Wind
19:20.1,Normal
19:22.0,Snow
19:23.1,Rain
19:24.0,Wind
19:25.0,Normal
19:25.1,Snow
19:27.1,Rain
19:28.1,Wind
19:32.0,Normal
19:35.0,Snow
19:36.0,Rain
19:37.0,Wind
19:37.0,Normal
19:42.0,Snow
19:50.1,Rain
19:51.0,Wind
19:55.0,Normal
19:56.1,Snow
19:57.1,Rain
19:59.0,Snow
20:01.1,Rain
20:06.1,Wind
20:11.0,Normal
20:15.1,Snow
20:23.1,Rain
20:26.1,Wind
20:29.1,Normal
20:36.1,Snow
20:43.0,Rain
20:43.0,Wind
20:44.0,Normal
20:47.0,Snow
20:54.0,Rain
20:57.0,Wind
20:57.1,Normal
21:00.0,Snow
21:03.0,Rain
21:07.1,Wind
21:08.1,Normal
21:17.0,Snow
21:21.1,Rain
21:25.0,Wind
21:32.1,Normal
21:43.1,Snow
21:44.0,Rain
21:52.1,Wind
21:58.0,Normal
22:00.1,Snow
22:03.0,Rain
22:05.1,Wind
22:07.0,Normal
22:08.0,Snow
22:16.0,Rain
22:17.0,Wind
22:26.0,Normal
22:27.1,Snow
22:28.0,Rain
22:28.0,Wind
22:31.1,Normal
22:34.0,Snow
22:35.0,Rain
22:37.1,Snow
22:43.1,Rain
22:48.1,Wind
22:58.1,Normal
22:59.1,Snow
23:00.0,Rain
23:04.1,Wind
23:07.0,Normal
23:11.1,Snow
23:14.0,Rain
23:16.0,Wind
23:26.1,Normal
23:28.0,Snow
23:30.0,Rain
23:30.1,Wind
23:32.1,Normal
23:34.0,Snow
23:34.0,Rain
23:35.0,Wind
23:41.0,Normal
23:42.0,Snow
23:43.0,Rain
23:46.0,Wind
23:46.1,Normal
23:48.0,Snow
23:49.0,Rain
23:50.0,Wind
23:52.1,Normal
23:57.0,Snow
23:59.1,Rain
24:00.1,Wind
24:03.1,Normal
24:05.1,Snow
24:06.0,Rain
24:16.0,Wind
24:24.0,Normal
24:31.1,Snow
24:32.1,Rain
24:36.1,Wind
24:37.0,Normal
24:39.0,Snow
24:43.0,Rain
24:43.1,Snow
24:47.0,Rain
24:52.0,Wind
24:54.0,Normal
24:54.1,Snow
25:02.1,Rain
25:24.0,Wind
25:24.0,Normal
25:25.0,Snow
25:26.1,Rain
25:29.1,Wind
25:29.1,Normal
25:31.0,Snow
25:32.0,Rain
25:33.0,Wind
25:36.1,Normal
25:37.0,Snow
25:45.0,Rain
25:45.1,Wind
25:49.0,Normal
25:50.0,Snow
25:51.1,Rain
25:52.0,Wind
25:53.0,Normal
25:54.0,Snow
25:55.1,Rain
25:56.1,Wind
26:02.0,Normal
26:07.1,Snow
26:09.0,Rain
26:14.0,Wind
26:16.0,Normal
26:21.0,Snow
26:21.1,Rain
26:28.0,Wind
26:30.0,Normal
26:32.0,Snow
26:35.1,Rain
26:38.1,Wind
26:41.0,Normal
26:45.0,Snow
26:47.1,Rain
26:52.0,Snow
26:55.0,Rain
26:57.0,Wind
26:58.0,Normal
27:00.1,Snow
27:01.0,Rain
27:02.1,Wind
27:10.1,Normal
27:12.0,Snow
27:22.0,Rain
27:25.0,Wind
27:30.1,Normal
27:31.0,Snow
27:31.1,Rain
27:33.1,Wind
27:37.1,Normal
27:38.0,Snow
27:38.0,Rain
27:41.0,Wind
27:41.1,Normal
27:46.1,Snow
27:49.1,Rain
27:50.0,Wind
27:51.1,Normal
27:53.0,Snow
27:53.1,Rain
27:54.0,Wind
27:56.0,Normal
28:00.0,Snow
28:02.0,Rain
28:02.1,Wind
28:03.1,Normal
28:04.1,Snow
28:10.0,Rain
28:11.0,Wind
28:12.0,Normal
28:13.0,Snow
28:15.1,Rain
28:21.1,Wind
28:23.0,Normal
28:24.0,Snow
28:31.0,Rain
28:35.0,Snow
28:35.0,Rain
28:35.1,Wind
28:37.1,Normal
28:40.1,Snow
28:44.1,Rain
28:47.0,Wind
28:53.0,Normal
28:54.0,Snow
28:57.1,Rain
28:57.1,Wind
28:59.0,Normal
29:04.0,Snow
29:04.0,Rain
29:11.1,Wind
29:13.0,Normal
29:15.0,Snow
29:19.0,Rain
29:20.1,Wind
29:34.1,Normal
29:35.0,Snow
29:36.0,Rain
29:41.0,Wind
29:41.0,Normal
29:43.0,Snow
29:43.1,Rain
29:45.0,Wind
29:49.0,Normal
29:50.0,Snow
29:52.0,Rain
29:53.1,Wind
29:55.0,Normal
29:59.0,Snow
30:00.1,Rain
30:02.0,Wind
30:04.0,Normal
30:06.0,Snow
30:06.0,Rain
30:07.0,Wind
30:11.0,Normal
30:27.1,Snow
30:39.0,Rain
30:41.0,Snow
30:42.0,Rain
30:47.0,Wind
30:47.1,Normal
30:49.1,Snow
30:55.0,Rain
30:57.1,Wind
30:59.0,Normal
31:01.1,Snow
31:02.1,Rain
31:09.1,Wind
31:16.0,Normal
31:16.1,Snow
31:17.0,Rain
31:19.0,Wind
31:20.0,Normal
31:23.0,Snow
31:24.1,Rain
31:25.1,Wind
31:30.1,Normal
31:33.0,Snow
31:38.0,Rain
31:40.0,Wind
31:44.1,Normal
31:45.0,Snow
31:53.0,Rain
31:55.1,Wind
32:06.0,Normal
32:14.0,Snow
32:24.0,Rain
32:24.0,Wind
32:26.0,Normal
32:26.1,Snow
32:27.0,Rain
32:29.1,Wind
32:31.1,Normal
32:33.0,Snow
32:35.1,Rain
32:36.1,Wind
32:39.0,Normal
32:40.0,Snow
32:42.0,Rain
32:42.0,Snow
32:45.1,Rain
32:48.0,Wind
32:49.0,Normal
32:52.0,Snow
32:56.1,Rain
33:00.0,Wind
33:00.1,Normal
33:01.0,Snow
33:02.0,Rain
33:03.1,Wind
33:04.0,Normal
33:11.0,Snow
33:12.0,Rain
33:14.0,Wind
33:24.0,Normal
33:24.1,Snow
33:34.0,Rain
33:35.1,Wind
33:36.0,Normal
33:38.0,Snow
33:45.1,Rain
33:50.0,Wind
33:57.1,Normal
33:59.0,Snow
34:01.1,Rain
34:02.0,Wind
34:04.0,Normal
34:05.1,Snow
34:09.1,Rain
34:10.1,Wind
34:16.1,Normal
34:17.0,Snow
34:24.1,Rain
34:26.0,Wind
34:32.1,Normal
34:33.1,Snow
34:45.0,Rain
34:45.1,Wind
34:46.1,Normal
34:47.0,Snow
34:54.0,Rain
34:57.0,Snow
34:58.0,Rain
35:00.0,Wind
35:00.1,Normal
35:03.1,Snow
35:05.0,Rain
35:07.1,Wind
35:10.0,Normal
35:16.1,Snow
35:19.1,Rain
35:21.0,Wind
35:25.0,Normal
35:27.1,Snow
35:29.1,Rain
35:32.0,Wind
35:42.0,Normal
35:43.0,Snow
35:49.0,Rain
35:51.0,Wind
35:51.1,Normal
35:51.1,Snow
35:53.0,Rain
35:53.1,Wind
35:54.0,Normal
35:55.1,Snow
35:56.1,Rain
35:57.0,Wind
35:57.1,Normal
35:58.0,Snow
35:59.1,Rain
36:00.0,Wind
36:02.1,Normal
36:04.0,Snow
36:06.0,Rain
36:07.1,Wind
36:11.1,Normal
36:15.0,Snow
36:15.0,Rain
36:16.0,Wind
36:18.0,Normal
36:19.0,Snow
36:23.0,Rain
36:31.1,Snow
36:36.0,Rain
36:37.1,Wind
36:40.1,Normal
36:43.1,Snow
36:44.0,Rain
36:50.1,Wind
36:52.1,Normal
37:06.1,Snow
37:10.0,Rain
37:13.1,Wind
37:18.0,Normal
37:23.1,Snow
37:37.0,Rain
37:39.0,Wind
37:39.1,Normal
37:42.0,Snow
37:43.0,Rain
37:44.0,Wind
37:46.1,Normal
37:49.0,Snow
37:50.1,Rain
37:51.0,Wind
37:52.0,Normal
37:54.1,Snow
37:57.1,Rain
37:57.1,Wind
37:58.0,Normal
38:00.0,Snow
38:01.0,Rain
38:03.1,Wind
38:03.1,Normal
38:04.0,Snow
38:05.0,Rain
38:05.1,Wind
38:06.0,Normal
38:07.0,Snow
38:08.0,Rain
38:09.1,Wind
38:16.0,Normal
38:20.1,Snow
38:23.1,Rain
38:26.1,Snow
38:27.0,Rain
38:30.1,Wind
38:31.0,Normal
38:35.1,Snow
38:36.1,Rain
38:37.1,Wind
38:39.0,Normal
38:44.0,Snow
38:45.0,Rain
38:47.1,Wind
38:50.0,Normal
38:52.1,Snow
38:53.1,Rain
38:55.1,Wind
38:58.0,Normal
39:01.1,Snow
39:10.0,Rain
39:11.0,Wind
39:27.0,Normal
39:28.0,Snow
39:28.1,Rain
39:30.0,Wind
39:30.0,Normal
39:30.1,Snow
39:31.0,Rain
39:33.0,Wind
39:33.1,Normal
39:35.1,Snow
39:41.0,Rain
39:41.1,Wind
39:42.1,Normal
39:43.0,Snow
39:45.0,Rain
39:46.0,Wind
39:47.0,Normal
39:48.0,Snow
39:50.1,Rain
39:50.1,Wind
39:52.0,Normal
39:55.1,Snow
39:58.0,Rain
39:59.1,Snow
40:02.0,Rain
40:06.0,Wind
40:10.0,Normal
40:11.0,Snow
40:11.0,Rain
40:15.0,Wind
40:20.1,Normal
40:23.1,Snow
40:27.0,Rain
40:35.0,Wind
40:37.1,Normal
40:38.0,Snow
40:39.0,Rain
40:40.1,Wind
40:43.0,Normal
40:49.0,Snow
40:49.1,Rain
41:01.0,Wind
41:05.0,Normal
41:07.0,Snow
41:07.1,Rain
41:10.0,Wind
41:10.1,Normal
41:11.0,Snow
41:14.0,Rain
41:15.0,Wind
41:17.0,Normal
41:18.1,Snow
41:19.0,Rain
41:23.1,Wind
41:24.0,Normal
41:25.0,Snow
41:29.0,Rain
41:30.0,Wind
41:31.1,Normal
41:32.1,Snow
41:36.0,Rain
41:37.0,Wind
41:38.1,Normal
41:40.1,Snow
41:42.0,Rain
41:44.0,Snow
41:46.0,Rain
41:46.0,Wind
41:48.1,Normal
41:50.1,Snow
41:51.0,Rain
41:52.2,Wind
41:53.0,Normal
41:54.1,Snow
42:00.1,Rain
42:02.1,Wind
42:16.0,Normal
42:18.0,Snow
42:19.0,Rain
42:22.1,Wind
42:24.0,Normal
42:27.1,Snow
42:28.0,Rain
42:32.1,Wind
42:38.1,Normal
42:39.0,Snow
42:40.0,Rain
42:41.0,Wind
42:45.1,Normal
42:46.0,Snow
42:48.1,Rain
42:50.0,Wind
42:56.1,Normal
42:58.0,Snow
43:01.0,Rain
43:04.0,Wind
43:08.1,Normal
43:12.1,Snow
43:13.0,Rain
43:16.0,Wind
43:16.1,Normal
43:17.0,Snow
43:19.0,Rain
43:21.1,Wind
43:22.1,Normal
43:24.1,Snow
43:25.0,Rain
43:27.1,Snow
43:28.0,Rain
43:28.0,Wind
43:28.1,Normal
43:29.1,Snow
43:30.1,Rain
43:32.0,Wind
43:33.0,Normal
43:33.0,Snow
43:35.0,Rain
43:35.1,Wind
43:36.0,Normal
43:37.0,Snow
43:39.1,Rain
43:41.0,Wind
43:57.1,Normal
44:07.0,Snow
44:09.0,Rain
44:10.0,Wind
44:10.1,Normal
44:13.0,Snow
44:17.0,Rain
44:28.1,Wind
44:33.0,Normal
44:38.0,Snow
44:39.1,Rain
44:40.0,Wind
44:41.1,Normal
44:42.0,Snow
44:43.0,Rain
44:45.1,Wind
44:45.1,Normal
44:46.0,Snow
44:49.1,Rain
44:58.1,Wind
44:59.0,Normal
45:02.1,Snow
45:05.0,Rain
45:06.1,Wind
45:08.0,Normal
45:10.0,Snow
45:11.1,Rain
45:12.1,Snow
45:16.0,Rain
45:18.0,Wind
45:20.0,Normal
45:21.0,Snow
45:22.0,Rain
45:23.0,Wind
45:24.0,Normal
45:24.1,Snow
45:25.0,Rain
45:27.1,Wind
45:28.0,Normal
45:33.1,Snow
45:36.1,Rain
45:39.1,Wind
45:44.0,Normal
45:49.0,Snow
45:50.0,Rain
45:52.1,Wind
45:54.0,Normal
45:57.1,Snow
46:02.0,Rain
46:02.0,Wind
46:06.0,Normal
46:23.1,Snow
46:24.0,Rain
46:24.0,Wind
46:26.0,Normal
46:26.1,Snow
46:28.1,Rain
46:29.0,Wind
46:31.0,Normal
46:34.0,Snow
46:34.1,Rain
46:38.1,Wind
46:39.0,Normal
46:42.0,Snow
46:42.1,Rain
46:47.0,Wind
46:58.0,Normal
47:00.0,Snow
47:02.1,Rain
47:06.0,Snow
47:06.0,Rain
47:08.0,Wind
47:18.0,Normal
47:20.0,Snow
47:32.1,Rain
47:37.0,Wind
47:38.0,Normal
47:40.1,Snow
47:46.0,Rain
47:47.0,Wind
47:49.0,Normal
48:10.1,Snow
48:12.1,Rain
48:14.0,Wind
48:16.0,Normal
48:18.0,Snow
48:21.0,Rain
48:23.0,Wind
48:23.1,Normal
48:25.1,Snow
48:26.0,Rain
48:28.0,Wind
48:30.1,Normal
48:32.1,Snow
48:34.1,Rain
48:35.0,Wind
48:37.0,Normal
48:37.1,Snow
48:39.1,Rain
48:40.0,Wind
48:40.0,Normal
48:43.1,Snow
48:46.0,Rain
48:47.0,Wind
48:48.0,Normal
48:49.0,Snow
48:51.0,Rain
48:54.1,Wind
48:55.0,Normal
48:56.0,Snow
48:56.1,Rain
48:58.0,Snow
48:58.1,Rain
49:00.0,Wind
49:02.1,Normal
49:03.0,Snow
49:04.0,Rain
49:05.0,Wind
49:08.1,Normal
49:09.0,Snow
49:11.1,Rain
49:12.1,Wind
49:12.1,Normal
49:13.1,Snow
49:16.1,Rain
49:17.0,Wind
49:19.1,Normal
49:19.1,Snow
49:22.1,Rain
49:23.1,Wind
49:24.1,Normal
49:26.0,Snow
49:27.0,Rain
49:46.0,Wind
49:48.0,Normal
49:51.1,Snow
49:52.0,Rain
49:55.1,Wind
49:58.0,Normal
49:59.1,Snow
50:00.0,Rain
50:00.1,Wind
50:02.1,Normal
50:04.0,Snow
50:04.0,Rain
50:05.0,Wind
50:07.0,Normal
50:08.0,Snow
50:10.0,Rain
50:13.1,Wind
50:14.1,Normal
50:16.0,Snow
50:17.1,Rain
50:19.0,Snow
50:27.0,Rain
50:31.1,Wind
50:43.1,Normal
50:44.0,Snow
50:46.0,Rain
50:49.0,Wind
50:50.0,Normal
50:50.1,Snow
50:52.1,Rain
50:53.0,Wind
50:57.0,Normal
51:03.0,Snow
51:06.1,Rain
51:14.1,Wind
51:21.0,Normal
51:22.1,Snow
51:27.0,Rain
51:32.1,Wind
51:35.1,Normal
51:36.0,Snow
51:37.1,Rain
51:38.0,Wind
51:39.1,Normal
51:41.1,Snow
51:46.0,Rain
51:49.0,Wind
51:50.0,Normal
51:52.1,Snow
51:54.1,Rain
51:56.0,Wind
51:59.0,Normal
52:02.0,Snow
52:10.1,Rain
52:12.1,Wind
52:14.0,Normal
52:18.1,Snow
52:19.1,Rain
52:22.1,Wind
52:25.0,Normal
52:32.0,Snow
52:38.0,Rain
52:41.0,Snow
52:42.0,Rain
52:44.0,Wind
52:46.1,Normal
52:51.0,Snow
52:55.0,Rain
53:00.1,Wind
53:05.1,Normal
53:10.0,Snow
53:10.1,Rain
53:11.0,Wind
53:19.1,Normal
53:20.0,Snow
53:23.1,Rain
53:25.0,Wind
53:26.1,Normal
53:27.1,Snow
53:28.0,Rain
53:32.1,Wind
53:33.0,Normal
53:38.0,Snow
53:42.0,Rain
53:42.1,Wind
53:45.0,Normal
53:47.0,Snow
53:50.0,Rain
53:53.1,Wind
53:54.1,Normal
53:56.0,Snow
53:57.1,Rain
54:00.1,Wind
54:06.1,Normal
54:07.0,Snow
54:12.0,Rain
54:13.0,Wind
54:15.0,Normal
54:19.0,Snow
54:19.0,Rain
54:27.1,Wind
54:29.1,Normal
54:30.1,Snow
54:32.0,Rain
54:33.0,Snow
54:33.0,Rain
54:33.1,Wind
54:35.1,Normal
54:37.0,Snow
54:39.1,Rain
54:40.1,Wind
54:49.0,Normal
54:55.1,Snow
55:08.1,Rain
55:11.0,Wind
55:13.0,Normal
55:13.1,Snow
55:14.0,Rain
55:19.0,Wind
55:21.1,Normal
55:23.0,Snow
55:23.0,Rain
55:25.0,Wind
55:27.1,Normal
55:29.1,Snow
55:34.1,Rain
55:35.1,Wind
55:36.0,Normal
55:36.1,Snow
55:40.0,Rain
55:41.1,Wind
55:42.0,Normal
55:44.0,Snow
55:45.0,Rain
55:46.0,Wind
55:47.0,Normal
55:47.0,Snow
55:49.0,Rain
55:51.0,Wind
55:51.0,Normal
55:52.0,Snow
55:52.1,Rain
55:56.1,Wind
55:58.0,Normal
56:00.0,Snow
56:03.0,Rain
56:05.0,Snow
56:06.0,Rain
56:06.0,Wind
56:14.0,Normal
56:17.0,Snow
56:18.0,Rain
56:20.0,Wind
56:22.0,Normal
56:24.0,Snow
56:25.1,Rain
56:26.0,Wind
56:29.0,Normal
56:35.0,Snow
56:35.0,Rain
56:37.1,Wind
56:40.1,Normal
56:42.1,Snow
56:43.0,Rain
56:43.0,Wind
56:46.0,Normal
56:48.0,Snow
56:51.1,Rain
56:52.1,Wind
56:54.0,Normal
57:02.1,Snow
57:03.1,Rain
57:05.1,Wind
57:08.0,Normal
57:09.0,Snow
57:11.0,Rain
57:18.0,Wind
57:23.0,Normal
57:29.1,Snow
57:31.0,Rain
57:32.0,Wind
57:33.0,Normal
57:37.0,Snow
57:40.0,Rain
57:42.0,Wind
57:46.0,Normal
57:51.0,Snow
57:53.0,Rain
57:54.0,Snow
57:58.0,Rain
57:59.1,Wind
58:01.0,Normal
58:03.0,Snow
58:04.0,Rain
58:05.0,Wind
58:06.0,Normal
58:09.1,Snow
58:10.1,Rain
58:11.0,Wind
58:15.0,Normal
58:23.1,Snow
58:28.0,Rain
58:29.1,Wind
58:34.0,Normal
58:34.1,Snow
58:36.0,Rain
58:37.1,Wind
58:38.1,Normal
58:43.0,Snow
58:45.1,Rain
58:46.0,Wind
58:50.0,Normal
58:50.1,Snow
58:51.0,Rain
58:53.0,Wind
58:55.1,Normal
58:59.0,Snow
59:04.0,Rain
59:07.0,Wind
59:14.1,Normal
59:14.1,Snow
59:15.0,Rain
59:15.1,Wind
59:17.0,Normal
59:19.0,Snow
59:20.0,Rain
59:21.1,Wind
59:22.0,Normal
59:25.0,Snow
59:26.0,Rain
59:27.1,Snow
59:28.0,Rain
59:29.0,Wind
59:42.1,Normal
59:50.0,Snow
59:50.1,Rain
59:51.1,Wind
00:08.0,Normal
00:17.0,Snow
00:20.0,Rain
00:21.0,Wind
00:22.1,Normal
00:23.0,Snow
00:24.1,Rain
00:26.0,Wind
00:29.1,Normal
00:30.1,Snow
00:35.1,Rain
00:41.1,Wind
00:44.1,Normal
00:47.0,Snow
00:47.1,Rain
00:49.1,Wind
00:49.1,Normal
00:50.1,Snow
00:51.0,Rain
00:51.1,Wind
00:59.0,Normal
01:07.0,Snow
01:13.1,Rain
01:14.0,Wind
01:14.1,Normal
01:15.0,Snow
01:16.0,Rain
01:18.1,Wind
01:19.1,Normal
01:20.0,Snow
01:29.0,Rain
01:29.1,Wind
01:35.0,Normal
01:48.0,Snow
02:07.0,Rain
02:07.0,Snow
02:09.1,Rain
02:11.0,Wind
02:12.1,Normal
02:13.0,Snow
02:14.0,Rain
02:16.1,Wind
02:17.1,Normal
02:18.0,Snow
02:19.0,Rain
02:20.0,Wind
02:22.0,Normal
02:24.1,Snow
02:25.1,Rain
02:30.0,Wind
02:30.1,Normal
02:32.1,Snow
02:34.0,Rain
02:36.0,Wind
02:38.0,Normal
02:41.1,Snow
02:42.0,Rain
02:45.0,Wind
02:45.1,Normal
02:46.0,Snow
02:48.1,Rain
02:50.1,Wind
02:51.0,Normal
02:53.0,Snow
02:55.0,Rain
02:56.0,Wind
02:58.0,Normal
03:00.0,Snow
03:00.1,Rain
03:01.0,Wind
03:03.1,Normal
03:04.0,Snow
03:05.0,Rain
03:05.1,Wind
03:07.1,Normal
03:12.1,Snow
03:13.0,Rain
03:17.1,Snow
03:18.0,Rain
03:23.1,Wind
03:24.0,Normal
03:26.1,Snow
03:27.0,Rain
03:29.0,Wind
03:31.0,Normal
03:34.0,Snow
03:37.0,Rain
03:39.0,Wind
03:54.1,Normal
03:57.0,Snow
03:58.0,Rain
03:59.0,Wind
04:00.1,Normal
04:00.1,Snow
04:02.0,Rain
04:02.1,Wind
04:04.0,Normal
04:05.0,Snow
04:05.0,Rain
04:07.0,Wind
04:08.1,Normal
04:09.0,Snow
04:10.0,Rain
04:11.1,Wind
04:12.0,Normal
04:14.0,Snow
04:16.0,Rain
04:16.0,Wind
04:19.0,Normal
04:19.1,Snow
04:20.0,Rain
04:20.0,Wind
04:21.0,Normal
04:24.0,Snow
04:25.1,Rain
04:27.0,Wind
04:29.0,Normal
04:29.0,Snow
04:30.1,Rain
04:31.0,Snow
04:34.0,Rain
04:38.1,Wind
04:39.0,Normal
04:41.0,Snow
04:42.0,Rain
04:44.0,Wind
04:45.0,Normal
04:47.1,Snow
04:49.1,Rain
04:50.0,Wind
04:52.1,Normal
04:55.0,Snow
04:57.1,Rain
05:01.0,Wind
05:05.1,Normal
05:22.0,Snow
05:42.0,Rain
05:43.1,Wind
05:44.0,Normal
05:45.0,Snow
05:46.0,Rain
05:49.1,Wind
05:50.1,Normal
05:52.1,Snow
05:53.1,Rain
05:54.1,Wind
05:55.1,Normal
05:56.0,Snow
05:58.0,Rain
05:58.1,Wind
06:00.1,Normal
06:02.0,Snow
06:05.0,Rain
06:06.0,Wind
06:13.1,Normal
06:14.1,Snow
06:15.0,Rain
06:15.0,Wind
06:17.0,Normal
06:22.0,Snow
06:24.0,Rain
06:24.1,Snow
06:24.1,Rain
06:26.1,Wind
06:26.1,Normal
06:26.1,Snow
06:28.0,Rain
06:28.1,Wind
06:29.0,Normal
06:31.0,Snow
06:32.0,Rain
06:33.1,Wind
06:34.0,Normal
06:34.1,Snow
06:36.0,Rain
06:36.1,Wind
06:37.0,Normal
06:39.0,Snow
06:42.1,Rain
06:44.1,Wind
06:44.1,Normal
06:46.1,Snow
06:47.1,Rain
06:55.0,Wind
06:59.0,Normal
07:05.0,Snow
07:29.0,Rain
07:29.1,Wind
07:30.0,Normal
07:31.0,Snow
07:33.0,Rain
07:33.1,Wind
07:35.1,Normal
07:36.0,Snow
07:37.1,Rain
07:38.0,Wind
07:40.1,Normal
07:41.1,Snow
07:46.0,Rain
07:46.1,Wind
07:47.1,Normal
